93.5257,36.4265
94.1321,37.0248
93.7218,36.4278
94.8779,36.0986
95.8867,37.247
95.9473,37.8567
96.5507,37.4388
97.2545,37.6101
98.0836,37.8723
98.8261,38.3388
99.9432,38.9541
101.44,38.5738
102.263,38.6434
103.138,37.9707
104.107,38.8364
104.067,38.3185
104.274,38.5194
104.779,38.2307
105.609,38.47
106.348,38.4813
107.346,39.4957
108.57,39.5901
109.102,39.8311
109.536,40.3725
108.636,40.2687
110.304,39.9178
110.726,39.1619
111.469,39.1845
111.894,39.0852
111.599,38.5817
112.507,38.7346
113.608,39.5946
113.53,39.6929
114.274,40.4275
114.411,41.0952
114.943,41.766
115.475,41.7816
115.681,42.2289
116.437,43.1227
116.796,44.1401
116.849,44.3143
118.188,43.575
118.986,43.8593
119.264,43.2912
120.454,43.2881
120.289,43.3967
121.643,43.6316
121.823,43.657
122.385,42.7369
123.361,43.2725
123.092,43.9856
123.728,44.6234
125.104,44.6453
127.065,44.1966
127.542,43.87
129.151,44.7503
129.337,44.9215
129.983,45.5401
131.274,46.0042
132.444,45.9912
133.078,47.2599
133.435,48.1005
133.779,48.7397
134.448,49.3723
135.118,50.0463
136.067,49.9468
136.871,50.7701
138.221,51.5792
138.977,52.0326
138.918,52.0182
138.982,51.527
140.511,51.7354
140.736,51.9566
140.927,51.2503
140.568,51.0574
141.087,51.3273
141.357,52.1502
141.85,51.8003
140.953,52.3575
141.595,52.3868
141.33,53.4048
142.301,53.952
143.108,54.4826
144.718,54.3556
145.033,55.0772
145.663,54.5326
146.126,55.0632
145.77,56.6758
145.664,57.5695
146.716,57.4097
147.921,57.9056
148.2,57.7822
147.638,58.0681
148.759,58.3781
149.755,58.7996
149.861,58.8128
150.539,59.2483
150.549,59.8262
151.179,60.9806
150.63,61.2308
151.125,61.2092
151.196,60.4075
151.39,60.9157
151.733,61.1925
152.887,61.5395
153.275,62.757
154.273,62.3942
155.189,63.2796
155.995,63.9791
156.876,64.44
158.054,64.4466
159.093,64.0917
160.57,65.553
161.73,65.4193
162.754,65.6871
163.025,66.2928
163.628,66.7273
164.029,67.5903
164.067,67.289
165.626,67.6117
165.628,67.9925
166.281,68.1672
166.699,68.1172
167.315,69.1558
167.712,69.0624
168.703,67.5196
169.774,67.1556
170.73,67.6464
171.269,67.8293
171.373,68.7132
171.47,68.4286
172.4,68.7962
172.978,69.1706
173.454,69.646
174.198,70.5849
175.741,70.5973
176.978,70.6
177.737,70.6286
177.464,71.177
178.088,71.0083
177.944,71.0448
178.733,71.545
179.892,71.8671
180.911,70.9752
180.768,70.9626
182.172,71.5851
182.589,72.4509
183.221,73.4696
184.82,73.3427
185.096,74.0692
186.352,74.2476
187.366,74.5572
187.128,74.6912
187.349,74.4964
188.965,73.8177
189.02,74.6874
189.827,75.3105
189.994,75.3008
191.328,75.352
191.371,75.2438
192.312,75.179
193.17,75.6634
193.538,75.4956
194.094,75.5842
194.527,76.1532
195.527,76.4609
196.081,76.7791
195.875,76.2079
196.67,77.2543
197.931,76.8574
198.035,76.8361
199.191,77.0302
199.919,78.0472
200.133,78.4788
200.785,79.4007
200.801,79.3357
201.149,80.5061
202.142,80.8049
202.03,81.0008
203.2,80.4479
203.921,80.8125
203.477,80.8619
203.745,79.3952
204.302,81.336
204.238,81.4885
204.981,81.3155
205.5,81.7872
206.182,81.6645
207.866,82.0723
208.054,82.4835
209.746,82.694
210.823,83.1109
211.036,83.8847
212.486,83.8207
213.758,84.031
214.644,84.1302
214.991,84.7433
215.684,84.7288
216.395,85.3221
217.273,84.5448
217.41,85.0294
218.555,85.2407
220.03,85.481
220.529,86.9888
221.198,88.213
221.632,87.2591
221.999,87.4851
223.282,87.6931
223.579,87.3436
224.297,88.1651
224.392,88.7437
225.251,88.7716
226.196,88.5651
227.456,89.7651
228.554,89.8642
229.548,90.4806
230.963,90.4615
231.865,90.5631
232.421,90.7373
232.6,90.8068
232.92,91.2853
233.599,91.3326
234.515,91.492
235.038,92.2175
235.285,92.1362
236.006,92.5237
236.94,92.3871
237.652,92.1274
238.012,92.8251
239.367,92.8385
240.764,93.1307
242.271,93.2179
242.423,93.0617
244.04,92.4419
244.672,92.1812
245.682,92.9651
247.318,93.0447
247.7,92.9981
248.332,92.9375
248.732,92.3163
248.33,93.0092
249.227,93.7933
249.79,93.3764
250.669,94.2463
251.052,93.8848
250.835,93.9024
251.911,93.2587
252.97,93.2412
253.181,93.1028
253.261,93.0227
253.679,93.7246
254.392,92.9172
255.745,92.9561
256.208,92.9585
256.129,93.2368
256.64,93.2199
256.823,93.5354
257.396,93.453
257.15,92.9898
258.42,92.7788
258.913,93.452
259.839,93.1197
260.404,93.0285
260.627,93.4762
260.875,93.8756
261.572,94.7498
261.62,95.291
263.239,95.2209
263.239,95.2125
263.116,96.0241
263.32,96.6036
263.268,97.6694
264.086,98.2019
265.106,98.8049
265.552,98.9721
266.173,99.336
267.435,99.0635
267.582,100.131
268.211,100.25
268.811,100.489
269.364,100.466
270.767,101.508
270.913,101.246
270.773,102.003
271.075,102.609
271.927,103.659
273.397,104.372
274.204,104.567
275.443,104.512
274.92,104.088
274.777,105.537
275.901,105.399
277.316,105.564
277.868,106.359
279.102,106.887
279.386,107.393
280.159,107.831
281.524,107.312
281.61,107.511
282.634,108.539
283.034,107.603
283.238,107.875
284.265,108.338
285.16,107.498
286.086,108.177
286.705,108.769
286.94,108.63
287.782,108.452
288.233,107.83
288.912,108.138
289.453,108.402
290.506,109.46
291.332,109.792
292.014,110.483
292.567,111.098
293.225,111.386
294.005,111.811
294.495,111.824
295.179,111.652
296.195,112.003
296.361,112.045
296.627,112.115
297.594,112.79
297.406,112.804
298.646,112.496
299.788,112.52
300.881,112.469
302.196,112.677
302.766,113.48
304.144,114.676
304.734,115.285
306.056,115.48
307.092,116.128
307.505,116.053
307.821,116.813
308.432,116.2
308.935,117.289
309.575,118.19
310.195,118.837
311.291,119.886
311.558,120.776
313.486,121.184
314.213,121.234
314.723,122.272
315.536,122.263
316.134,122.397
316.921,123.052
317.312,124.37
317.649,124.209
319.386,124.468
318.807,124.936
319.3,124.258
320.069,124.314
320.908,124.329
321.338,123.903
322.985,124.415
323.643,125.099
324.873,124.809
325.228,124.564
327.244,125.336
327.908,125.701
329.376,125.481
330.018,125.58
331.608,125.074
332.258,124.529
332.717,123.94
334.378,124.825
335.685,125.993
336.372,126.108
337.348,126.809
338.656,127.635
338.728,128.311
339.095,129.72
339.165,129.659
339.054,129.521
339.692,128.738
340.544,129.399
341.763,129.822
342.077,129.956
342.62,130.395
342.977,131.371
343.225,132.299
344.009,132.411
344.883,132.331
345.009,132.248
346.205,132.304
346.713,132.803
347.982,133.598
348.189,134.542
349.141,134.654
349.792,134.216
351.448,134.77
351.336,134.652
351.861,135.197
353.73,135.632
354.55,135.524
355.342,135.934
355.492,135.634
356.341,136.32
357.123,136.158
357.301,136.693
358.679,137.64
359.093,138.049
359.418,138.41
360.12,139.202
360.697,139.885
361.105,140.865
362.662,140.079
362.863,140.213
363.639,141.463
364.858,141.11
365.205,141.505
365.939,141.368
366.353,141.677
366.843,142.015
367.854,142.43
368.009,142.512
369.706,141.736
368.663,142.425
369.694,142.764
370.543,142.169
371.647,142.838
372.459,143.496
374.038,142.869
374.836,144.222
375.65,143.514
376.058,144.39
377.072,144.34
376.775,144.567
377.977,144.579
379.095,144.675
379.843,143.862
380.17,143.968
380.986,144.313
381.328,144.737
382.424,144.496
382.649,144.182
384.746,144.359
384.804,144.714
385.699,145.43
385.803,145.198
386.226,144.836
388.133,144.466
388.71,144.522
389.053,145.009
389.445,145.818
389.852,146.21
390.304,146.595
390.614,146.051
391.313,147.102
391.925,146.992
393.082,147.628
393.668,148.048
394.019,148.155
395.21,148.659
395.381,148.325
395.778,147.747
396.417,147.858
397.08,147.917
398.586,148.042
399.243,147.464
400.264,147.529
401.654,147.719
401.936,147.976
401.997,148.174
403.526,147.041
404.133,148.567
404.042,148.561
404.575,148.241
405.528,150.397
406.482,151.406
406.972,151.855
408.024,151.219
408.03,152.094
408.743,152.545
409.235,153.232
410.207,153.791
411.103,154.447
412.296,154.193
411.802,153.4
412.435,154.363
413.156,154.041
413.401,153.706
414.303,153.307
415.41,153.809
416.79,154.38
418.15,154.604
418.337,154.491
419.097,154.942
419.471,155.934
419.912,157.205
420.677,156.984
421.365,157.558
421.929,158.239
423.179,159.167
423.874,158.744
424.703,159.606
426.326,159.752
427.388,160.294
428.624,159.964
429.072,161.114
429.678,161.402
430.98,162.406
431.713,162.642
431.603,162.359
431.802,162.917
432.137,163.119
432.872,162.835
433.085,164.274
432.936,164.114
434.1,163.947
434.89,163.453
435.218,163.111
436.362,163.144
437.152,163.487
437.258,164.247
437.994,165.029
438.626,165.838
439.833,166.116
439.953,165.886
439.924,166.385
439.907,166.12
440.691,165.413
441.113,166.041
441.18,166.754
441.733,166.544
442.256,166.476
442.883,166.474
442.847,166.954
442.895,166.456
443.56,167.272
444.19,167.668
445.551,167.82
445.66,167.838
446.468,168.461
447.448,168.795
448.032,168.658
448.582,168.754
449.224,169.384
450.055,169.928
450.288,170.524
451.563,170.795
451.373,170.831
451.911,171.089
452.921,170.913
453.866,171.65
454.984,172.046
456.55,172.351
457.168,172.726
457.649,173.389
458.377,174.309
459.147,174.05
460.492,173.68
460.781,172.418
460.891,172.999
461.235,172.334
462.116,173.134
462.841,173.2
464.078,172.769
465.071,173.847
465.023,173.927
466.695,174.583
467.383,174.783
468.414,174.943
468.499,174.505
468.797,174.723
469.541,175.142
470.559,175.853
471.233,176.894
472.213,177.156
472.195,177.004
472.711,177.947
473.305,177.83
473.715,177.929
473.248,178.207
474.359,177.935
474.474,177.234
475.473,178.086
475.549,177.819
476.127,178.649
475.929,179.084
476.692,179.07
478.207,179.314
479.796,179.608
479.744,179.682
480.227,179.785
480.692,180.13
480.84,181.034
481.257,180.436
481.555,180.887
482.145,181.073
483.671,181.114
484.142,181.627
484.778,181.566
485.245,182.589
485.627,183.322
486.406,184.704
487.163,184.123
488.031,184.856
489.011,186.041
490.232,186.206
490.927,186.379
492.959,186.024
493.107,186.197
493.392,187.665
495.142,187.295
494.894,187.376
494.791,187.231
495.674,188.196
496.354,188.504
496.803,188.758
497.484,188.8
498.884,189.395
499.039,189.34
499.915,190.323
500.035,190.853
501.1,189.845
501.532,190.898
501.848,191.471
502.5,191.288
503.398,191.664
504.097,191.75
504.73,192.916
504.938,192.621
505.949,193.428
506.222,194.832
506.472,194.991
506.943,195.096
507.269,195.856
507.591,195.77
508.393,195.873
508.897,196.673
509.79,195.962
509.737,196.311
510.435,197.605
511.119,198.091
511.338,198.742
511.253,198.444
511.413,199.085
512.496,199.157
512.118,199.837
513.85,198.941
514.167,198.848
514.716,199.658
515.872,200.749
516.199,201.387
516.438,202.19
516.187,203.128
516.124,203.868
515.182,204.282
515.504,205.304
516.01,205.476
516.296,205.341
516.455,205.83
517.273,206.509
517.519,206.422
519.25,206.409
520.073,206.471
521.031,206.552
520.879,207.34
521.688,207.883
522.81,208.175
524.135,209.76
524.859,210.704
525.956,210.723
526.434,211.144
527.559,211.461
528.39,211.834
528.276,212.306
528.668,211.176
528.792,211.123
528.879,209.93
530.014,209.862
530.856,210.145
531.134,210.899
532.287,211.179
532.495,211.519
532.696,210.959
532.866,211.804
533.473,211.919
534.569,212.822
535.053,213.278
535.59,213.797
535.556,213.718
535.534,213.728
535.765,213.506
536.309,214.071
537.099,213.252
537.566,213.217
537.914,214.308
539.312,214.734
539.717,215.305
539.646,215.373
539.548,215.547
540.348,215.879
541.364,216.795
542.249,216.73
543.608,216.787
544.834,217.388
546.173,216.932
547.812,216.749
548.069,217.388
549.099,218.205
550.305,219.239
551.422,219.296
551.486,218.845
553.043,219.576
553.658,220.052
553.812,220.167
554.309,220.498
555.069,220.176
555.369,221.865
556.94,221.606
558.236,222.403
559.43,222.973
560.281,222.966
561.105,222.848
561.777,223.038
562.419,223.641
564.204,223.691
565.082,224.325
565.534,224.257
566.11,224.093
566.935,224.928
568.199,225.062
568.228,224.852
568.698,224.937
569.185,224.541
570.206,224.497
571.089,225.058
572.566,225.37
572.648,225.482
573.578,225.753
574.345,226.903
575.083,227.638
575.958,227.666
576.518,227.61
576.68,227.297
577.282,227.797
578.177,227.165
579.087,228.313
579.509,228.927
580.208,230.227
581.878,230.506
582.239,230.99
583.72,230.962
584.237,231.59
585.158,232.239
586.734,233.367
587.611,233.356
588.878,233.448
589.8,234.754
590.362,235.199
590.882,236.258
592.091,236.374
592.26,237.444
592.434,238.1
593.436,239.336
593.164,239.663
593.213,239.145
594.227,239.539
595.626,239.789
595.945,240.485
596.976,241.005
597.8,241.346
597.925,241.218
598.053,241.228
598.295,241.948
598.685,242.003
598.617,241.838
599.267,241.514
600.991,241.567
600.91,242.211
601.832,242.183
602.316,242.353
602.431,242.491
603.41,242.808
603.637,243.173
603.635,242.679
604.247,243.56
604.412,243.57
604.837,244.868
604.549,244.948
605.125,245.288
606.816,245.185
608.098,245.461
608.633,246.003
608.92,246.174
610.096,247.293
610.775,247.124
611.774,247.067
611.633,246.743
612.059,246.842
612.971,246.709
612.884,247.275
613.83,247.366
614.43,247.603
615.265,248.005
615.787,248.934
616.964,250.016
617.745,250.226
617.726,250.094
618.587,250.544
619.627,250.239
619.778,250.785
620.625,250.862
620.896,251.237
620.818,251.233
622.126,250.934
622.527,251.467
623.183,251.513
623.373,251.69
623.832,251.863
623.207,251.75
624.388,251.659
623.884,252.091
624.733,252.318
624.718,252.196
625.683,252.03
627.158,253.078
628.118,253.113
629.009,253.747
629.442,254.663
630.03,255.341
631.172,255.626
631.822,256.496
633.051,256.492
633.822,256.213
634.914,255.905
636.09,256.16
637.729,257.026
638.15,258.037
638.799,257.623
640.291,258.373
640.345,259.106
641.271,259.595
641.529,259.65
641.298,260.274
641.383,260.155
642.584,260.87
642.428,261.06
641.47,261.095
641.145,261.383
642.313,261.731
642.272,261.38
642.998,260.993
643.748,260.523
644.626,261.098
645.58,261.256
645.86,261.111
646.655,261.904
647.512,262.583
647.24,262.574
648.291,263.225
649.416,263.691
649.582,264.288
649.574,264.811
649.928,265.935
651.053,266.921
652.193,266.413
652.738,267.41
653.432,268.091
653.587,268.985
654.248,268.929
655.042,269.541
656.497,269.056
656.982,269.373
657.403,269.803
657.717,269.046
658.244,268.957
658.883,269.485
659.659,269.746
660.305,269.437
661.147,270.682
660.883,270.658
661.389,270.413
662.387,270.001
663.154,270.13
663.899,270.382
664.068,270.955
664.689,270.919
664.028,270.677
664.199,271.067
664.192,271.423
665.437,272.056
665.997,273.074
666.587,273.647
666.656,273.683
667.223,273.872
668.377,273.902
668.451,274.396
668.901,274.272
669.511,273.827
670.659,273.473
671.408,273.494
671.807,274.332
672.857,274.736
674.001,274.57
674.853,274.981
676.059,275.629
677.302,277.128
678.326,277.936
678.403,276.778
678.579,277.358
678.747,278.049
679.187,278.393
680.571,278.425
681.141,278.844
681.524,279.435
682.232,280.226
682.586,280.917
683.004,281.486
684.068,281.772
684.519,282.679
685.321,283.047
685.92,283.539
686.235,285.031
686.8,285.28
687.043,285.272
687.451,285.786
687.965,286.952
688.457,287.419
688.748,287.778
689.213,288.634
689.45,288.66
689.093,289.065
689.402,289.323
689.955,289.667
689.845,289.366
689.32,290.819
691.029,291.223
691.665,290.277
692.429,291.302
692.715,290.971
693.205,290.811
693.555,290.548
693.407,290.85
693.76,291.643
694.111,292.249
694.322,292.382
695.332,292.721
696.648,292.593
696.459,291.816
696.836,291.585
698.158,292.883
698.757,292.94
698.866,293.077
700.017,293.076
700.824,294.72
702.561,295.39
703.096,296.231
703.947,296.646
704.41,297.693
705.607,297.935
706.312,298.745
706.209,299.646
706.937,299.533
707.979,300.322
708.552,301.231
709.001,301.694
709.294,302.333
711.076,302.346
711.468,302.543
712.156,302.653
712.335,303.926
712.579,304.715
713.36,305.104
714.146,305.294
715.27,305.11
715.583,305.067
715.916,304.757
716.747,305.889
717.311,306.905
717.748,306.898
718.179,307.091
719.409,307.628
720.022,308.234
720.134,308.508
720.833,309.434
721.06,309.234
722.17,310.6
721.916,311.048
722.935,311.413
723.149,311.198
723.77,311.959
725.092,311.567
725.608,311.69
726.589,312.454
726.86,312.574
727.748,312.872
728.622,313.382
729.685,313.277
729.908,313.487
730.813,314.348
730.597,314.365
730.953,314.443
731.992,314.257
732.874,314.09
733.462,314.412
734.084,315.353
734.191,314.738
735.218,315.745
735.86,315.767
735.858,316.206
736.94,316.008
737.628,316.289
738.767,315.561
738.843,315.817
739.694,314.883
739.612,314.932
741.086,315.215
742.422,315.767
743.26,316.23
744.062,316.862
744.862,317.078
746.332,317.546
747.375,317.861
747.772,317.411
748.561,317.137
750.017,317.308
749.925,317.399
750,317.295
751.041,317.461
751.665,318.017
753.109,318.351
754.831,318.559
755.194,319.142
755.651,319.369
756.513,319.782
757.602,320.092
757.96,320.442
758.826,320.97
759.593,321.915
761.447,322.082
762.772,322.711
763.223,323.469
763.171,322.913
764.305,323.295
765.077,323.505
766.815,324.233
767.363,325.145
768.432,325.001
768.579,324.098
769.229,323.121
770.49,323.018
771.928,323.184
773.201,323.761
773.502,323.865
773.339,323.957
774.077,325.103
775.1,325.269
777,325.763
777.741,326.365
777.912,327.159
779.638,327.715
780.408,328.521
780.511,328.617
781.067,328.537
781.775,328.333
782.848,328.719
783.318,328.751
784.034,329.142
784.945,329.404
785.764,329.21
786.742,330.181
786.577,330.634
787.846,331.469
788.689,331.258
789.63,331.849
790.671,332.428
791.769,334.176
792.363,334.531
791.934,335.107
793.088,335.446
792.675,335.459
793.609,334.644
793.45,334.71
794.583,335.054
795.853,335.3
796.085,335.601
795.864,336.228
796.922,337.695
797.219,338.196
798.72,338.667
799.918,339.309
799.349,339.309
799.489,339.405
800.034,340.353
801.07,340.97
802.792,341.551
803.391,341.693
804.788,342.273
806.453,342.462
807.307,343.116
807.9,343.707
809.275,343.395
808.976,343.711
808.451,343.53
808.816,343.633
809.324,343.693
809.76,343.623
810.532,343.642
811.046,343.761
811.837,344.292
812.362,344.857
812.404,345.684
813.956,345.602
814.088,345.731
816.026,345.711
817.105,346.311
818.258,347.032
819.734,346.792
820.516,347.748
820.822,348.558
821.455,348.868
822.518,349.264
824.071,349.959
824.375,350.917
825.474,350.937
825.104,351.756
825.633,351.784
826.43,351.15
826.939,350.706
827.768,351.207
828.376,351.011
829.409,351.323
830.441,351.916
831.554,352.521
832.518,352.662
832.026,352.949
833.357,353.694
834.307,353.866
834.98,353.8
834.934,353.461
835.971,353.859
836.659,354.407
836.791,355.335
837.113,356.603
837.693,356.482
839.056,357.794
839.847,358.227
840.997,359.169
841.975,359.44
841.323,360.301
841.467,360.798
841.815,360.585
842.076,360.726
842.489,361.175
843.168,360.942
843.92,361.628
844.784,362.547
844.647,363.503
844.952,363.387
845.737,363.296
846.331,363.802
846.778,363.996
847.228,364.429
847.72,365.338
848.754,365.685
849.514,366.785
849.349,367.376
850.364,368.952
850.693,368.778
850.818,369.452
852.031,369.546
852.6,369.439
853.349,368.975
853.921,369.237
854.503,370.902
854.804,371.353
854.064,371.724
855.546,372.623
856.575,372.686
857.468,372.842
858.176,373.479
859.32,372.755
860.604,373.29
860.579,373.788
860.072,374.933
860.092,375.39
860.357,375.541
862.007,376.495
861.492,376.765
862.325,377.615
862.939,378.864
864.281,378.304
865.78,379.24
866.031,379.978
866.686,381.61
866.149,381.872
867.14,381.852
867.759,381.685
868.348,381.973
868.837,382.85
870.101,383.548
870.26,383.484
871.29,384.774
872.216,385.32
873.08,386.255
873.199,386.759
874.621,386.933
875.149,387.409
876.223,386.823
876.721,387.055
877.617,387.421
877.554,388.173
878.103,388.454
878.931,388.107
879.51,388.88
879.679,389.974
880.782,390.085
881.441,389.784
882.057,390.212
883.281,390.161
884.144,390.913
884.563,391.582
885.019,391.903
885.282,392.247
886.098,391.759
886.853,391.247
887.915,391.733
888.169,392.461
888.036,392.306
888.188,392.231
889.18,392.388
888.698,392.891
888.208,393.479
888.649,394.343
888.574,394.751
888.693,394.575
888.323,395.07
888.134,395.319
889.439,395.658
889.349,395.05
889.492,395.134
890.158,395.491
890.519,395.803
890.344,395.585
891.463,397.063
892.002,398.103
892.448,398.457
893.26,398.348
893.664,397.774
893.973,397.875
892.629,398.209
892.776,398.124
893.255,397.344
893.831,397.569
894.05,398.156
893.923,398.388
894.818,398.934
895.398,398.843
896.616,399.016
896.317,398.935
895.987,398.36
896.776,398.635
896.509,397.385
896.779,397.951
898.01,398.027
900.123,397.952
900.462,398.383
900.211,399.49
900.181,400.111
900.371,399.899
900.76,400.267
902.182,400.081
902.841,399.573
903.666,399.922
904.063,399.852
904.203,399.927
904.377,400.815
904.426,400.032
904.926,400.215
904.593,400.979
905.162,401.041
905.54,401.097
905.966,400.731
906.631,400.697
907.608,400.262
907.15,400.967
908.214,401.235
909.279,401.889
909.999,402.349
910.797,402.266
911.564,401.853
911.97,401.615
912.303,401.188
913.081,401.564
914.233,402.525
914.382,403.113
915.381,402.951
915.91,402.546
916.341,402.093
916.481,402.068
917.184,403.053
918.436,403.207
919.007,403.037
918.779,403.394
920.176,403.758
921.049,403.436
921.015,403.14
921.869,403.463
922.748,404.24
922.949,403.994
923.495,404.617
924.442,404.583
925.383,404.881
925.761,405.092
928.136,406.679
928.202,407.251
928.521,406.851
928.477,407.108
930.493,407.057
931.083,407.1
931.476,406.134
933.116,406.896
933.761,406.706
934.603,407.096
935.34,406.638
936.741,406.887
936.463,406.768
936.494,407.347
937.624,407.417
936.996,407.66
938.013,408.291
938.392,408.356
938.428,408.507
938.984,408.758
939.531,408.736
940.4,408.938
941.583,408.775
941.35,409.073
941.879,409.087
942.446,409.179
943.833,409.754
945.531,410.094
946.471,409.96
947.772,410.531
948.556,410.738
949.87,411.33
949.749,411.653
950.486,412.045
951.125,411.927
952.481,412.379
954.012,413.195
954.424,413.082
954.626,413.911
955.637,412.807
955.82,414.215
957.576,414.849
957.815,415.297
958.683,415.496
960.072,416.162
960.541,416.746
961.505,417.332
962.611,417.46
963.388,417.743
963.024,418.457
963.099,418.381
963.829,418.893
964.452,418.784
965.805,419.954
964.724,419.631
965.759,420.159
965.7,420.679
966.184,421.815
966.052,421.911
966.368,421.686
968.254,421.839
969.986,423.219
970.854,423.601
970.808,423.057
971.867,422.556
972.105,422.512
973.663,422.774
974.128,422.543
975.055,422.461
975.672,422.495
977.338,422.949
978.167,423.302
977.973,422.976
979.254,422.905
979.665,422.46
980.191,423.059
980.523,423.459
980.984,423.707
981.424,424.179
981.592,424.287
983.077,424.456
983.297,425.408
983.858,425.322
985.692,425.512
986.803,425.493
987.905,424.999
988.529,425.002
989.451,425.388
990.151,425.035
991.311,425.352
991.967,425.627
992.419,424.882
993.425,425.701
993.403,426.228
993.58,426.116
994.494,425.144
995.13,425.208
994.919,425.62
994.595,424.891
994.884,426.077
994.851,426.872
995.436,426.862
995.212,426.002
995.851,426.301
996.575,426.258
998.373,426.422
999.194,426.303
999.152,426.137
1000.18,426.511
1001.06,426.708
1001.77,426.852
1002.5,426.307
1003.02,425.666
1004.22,425.729
1004.98,425.906
1006.14,427.853
1006.08,427.723
1007.18,427.703
1007.19,427.545
1008.11,427.882
1009.55,428.042
1010.41,429.44
1010.54,429.626
1011.02,429.4
1012.16,429.19
1012.6,430.37
1012.68,430.269
1013.36,430.574
1012.69,430.672
1013.48,431.133
1014.42,431.624
1014.04,431.364
1014.45,430.937
1016.4,431.374
1016.62,431.951
1017.8,432.343
1018.09,432.867
1019.28,433.184
1019.3,432.294
1019.28,432.625
1020.29,432.129
1020.53,432.267
1021.36,431.884
1020.76,432.796
1021.06,432.288
1020.8,432.231
1022.45,432.889
1022.88,432.682
1023.18,433.161
1023.05,432.97
1022.9,433.709
1023.82,434.396
1024.1,434.59
1024.66,434.6
1025.25,434.654
1025.77,434.814
1026.11,434.938
1026.02,435.808
1025.89,436.655
1027.06,436.303
1028.15,437.043
1028.63,437.506
1030.41,438.245
1031.76,438.529
1031.93,438.227
1032.02,438.508
1032.77,438.202
1032.92,438.446
1033.14,438.73
1033.53,438.905
1034.53,439.51
1035.7,439.753
1037.11,439.402
1037.16,439.292
1037.42,440.001
1037.64,440.912
1038.51,441.422
1039.13,441.633
1040.03,441.76
1040.15,441.862
1040.13,442.02
1040.46,442.773
1041.36,443.158
1041.43,441.886
1042.35,442.445
1043.2,443.411
1044.08,443.844
1045.67,444.468
1046.08,444.819
1047.04,445.031
1047.23,444.837
1048.3,445.723
1049.07,445.19
