53.6167,21.3255,10.3258,4.99667
54.3492,21.3652,10.5306,4.79758
54.9715,21.8999,10.6213,5.07699
55.8798,22.6266,10.9788,5.52505
56.406,22.9498,10.9573,5.56957
56.6675,23.0245,10.6859,5.37642
57.6294,22.7814,11.0911,4.89124
58.6096,23.0982,11.4946,4.95972
60.0351,23.3412,12.3008,4.95497
60.7197,23.4246,12.3667,4.79926
61.2413,23.2352,12.2751,4.39235
62.5061,23.4073,12.8921,4.34727
63.8282,23.7738,13.5342,4.48859
64.3359,24.1709,13.374,4.65226
64.8864,24.2347,13.262,4.49228
64.9313,24.5436,12.6761,4.57218
65.6514,24.7142,12.7578,4.51723
65.9895,24.84,12.4737,4.42237
66.4134,25.2575,12.2843,4.60845
67.076,25.5596,12.3302,4.67642
67.5198,26.2269,12.1665,5.08728
67.6802,26.6826,11.7419,5.27811
68.3685,26.1574,11.8379,4.53017
69.0623,25.849,11.9345,4.02322
69.5626,25.6714,11.843,3.6642
70.3518,25.3969,12.0298,3.23039
70.7709,25.8458,11.857,3.50276
70.9185,26.467,11.4349,3.92548
71.4723,26.9959,11.4179,4.24082
71.8552,27.3784,11.2398,4.40241
72.734,27.6951,11.54,4.49392
73.6843,27.9176,11.8939,4.49187
74.4257,28.8202,12.0329,5.13444
75.4413,29.2833,12.4253,5.33009
76.3313,29.3459,12.68,5.13679
76.9754,29.1795,12.6896,4.73561
77.7018,29.2178,12.7767,4.54748
77.7598,29.1615,12.2262,4.27861
78.3641,29.3273,12.2195,4.23302
78.3554,30.1329,11.6322,4.79598
78.1382,30.826,10.875,5.22563
78.5988,30.8778,10.7962,5.02712
78.9344,31.371,10.6027,5.25637
79.3562,32.3644,10.5,5.9488
79.4981,32.9516,10.1368,6.22343
79.6057,33.0814,9.75836,6.05152
79.3077,33.0564,9.0135,5.74108
79.4133,32.873,8.68638,5.29516
80.2967,33.0724,9.11204,5.23317
80.5837,32.7261,8.95223,4.65689
80.6573,32.7639,8.59773,4.4721
80.4376,32.9275,7.98205,4.41514
80.9838,32.8628,8.12141,4.14458
81.6304,33.0846,8.34949,4.15845
82.152,33.5468,8.44814,4.39942
81.9203,33.3192,7.82815,3.97523
82.0638,33.2021,7.59311,3.6758
82.5413,33.5067,7.68587,3.79029
82.9795,33.5503,7.73698,3.65202
83.6146,33.8391,7.97229,3.75268
83.948,33.5905,7.91053,3.33918
84.3848,33.4798,7.94963,3.07603
84.7756,33.5662,7.94324,3.01215
85.3138,34.3627,8.07699,3.62434
85.9073,34.8131,8.25673,3.8795
86.6561,35.0581,8.5752,3.92782
86.806,35.476,8.3108,4.13784
88.2299,36.1613,9.26659,4.5913
89.0227,36.1445,9.57888,4.35778
89.6839,35.713,9.75166,3.74225
90.3205,35.2631,9.89292,3.13847
90.4433,35.6025,9.54044,3.3114
90.681,35.8136,9.31361,3.35454
90.9964,35.882,9.17117,3.26039
91.7454,35.6726,9.44645,2.90739
91.3208,36.2382,8.59632,3.3057
91.7933,36.3561,8.63678,3.26079
92.3939,36.5396,8.79669,3.2802
92.9813,36.4065,8.93662,2.99855
93.4902,36.4737,8.99545,2.92021
94.0622,36.8775,9.11131,3.16449
94.0113,36.6489,8.63126,2.79787
94.7197,36.3496,8.89361,2.38162
95.624,36.9639,9.32926,2.85099
95.9994,37.5838,9.24294,3.30345
96.5183,37.5516,9.29673,3.11637
97.1558,37.6455,9.46041,3.05766
97.9182,37.8454,9.7347,3.10224
98.6729,38.2158,9.98871,3.30625
99.6628,38.7457,10.4536,3.65184
100.984,38.7027,11.2102,3.43806
102.002,38.7275,11.6437,3.2986
102.936,38.306,11.978,2.74271
103.899,38.6933,12.3227,2.97991
104.23,38.509,12.0524,2.66399
104.477,38.5641,11.7155,2.58991
104.882,38.3991,11.5443,2.31075
105.555,38.4862,11.6344,2.28385
106.271,38.5246,11.7621,2.21202
107.169,39.1827,12.0557,2.73097
108.28,39.4916,12.5372,2.8943
109.031,39.7602,12.6551,3.01178
109.582,40.2046,12.5781,3.2902
109.209,40.3052,11.628,3.22966
110.117,40.1174,11.9378,2.89862
110.722,39.5622,11.945,2.23493
111.414,39.3625,12.0355,1.93976
111.938,39.2213,11.9618,1.71402
111.94,38.8455,11.3964,1.27657
112.508,38.7982,11.3947,1.17118
113.415,39.3262,11.7145,1.61619
113.701,39.5889,11.4305,1.7886
114.274,40.155,11.4312,2.24041
114.569,40.794,11.1694,2.73987
115.01,41.4623,11.0582,3.24347
115.507,41.7244,11.0052,3.33825
115.818,42.1061,10.7782,3.54182
116.408,42.8174,10.8266,4.04811
116.852,43.7326,10.7343,4.72378
117.045,44.1886,10.4089,4.93215
117.962,43.8879,10.7843,4.41334
118.81,43.95,11.0769,4.26302
119.3,43.6083,11.0169,3.73717
120.235,43.4725,11.3806,3.43134
120.476,43.4867,11.0702,3.28213
121.42,43.6386,11.4401,3.27056
121.884,43.7098,11.3382,3.18304
122.409,43.1486,11.2982,2.50032
123.22,43.2729,11.5315,2.49962
123.348,43.7718,11.1064,2.85405
123.792,44.3656,11.0005,3.28156
124.827,44.6032,11.4601,3.35131
126.459,44.4055,12.4644,3.00501
127.375,44.1194,12.7414,2.59147
128.737,44.568,13.4284,2.89381
129.363,44.8455,13.3855,3.01977
130.001,45.3424,13.3559,3.3476
131.054,45.8244,13.7209,3.64579
132.188,45.9968,14.1456,3.63647
133.012,46.8666,14.2559,4.28857
133.54,47.7297,14.0814,4.90339
133.948,48.4615,13.8008,5.36466
134.517,49.1386,13.686,5.75218
135.148,49.8208,13.6357,6.12616
135.981,50.0124,13.7785,6.01745
136.798,50.6039,13.8998,6.29298
137.956,51.3389,14.339,6.6914
138.866,51.902,14.5223,6.90798
139.163,52.1016,14.1155,6.76976
139.305,51.8591,13.5804,6.21911
140.319,51.8935,13.8985,5.95697
140.837,52.042,13.7307,5.8154
141.144,51.644,13.3709,5.16258
141.021,51.3647,12.6203,4.65312
141.292,51.4255,12.2797,4.49027
141.557,51.9683,11.9484,4.79193
141.961,51.9485,11.7649,4.54613
141.533,52.2914,10.8024,4.65568
141.769,52.4368,10.5138,4.57281
141.681,53.1359,9.93192,5.01872
142.256,53.7464,10.0064,5.35959
142.98,54.3123,10.2184,5.64195
144.272,54.4425,10.9584,5.49793
144.955,54.9463,11.0871,5.71495
145.607,54.787,11.1795,5.29311
146.141,55.059,11.1553,5.30007
146.108,56.1841,10.5953,6.11532
146.018,57.1768,10.0083,6.76643
146.644,57.4481,10.1274,6.70284
147.641,57.8611,10.5921,6.77667
148.189,57.9341,10.6099,6.52475
148.031,58.138,9.95755,6.40879
148.675,58.4073,10.0961,6.36032
149.546,58.7726,10.4427,6.4051
149.936,58.9147,10.3178,6.2362
150.507,59.2404,10.3701,6.24937
150.722,59.7268,10.0825,6.41424
151.196,60.6412,10.0538,6.977
151.019,61.1432,9.40907,7.12219
151.257,61.3147,9.18938,6.94721
151.385,60.8638,8.87519,6.19057
151.55,61.0094,8.61028,6.03518
151.823,61.2357,8.46115,5.96361
152.654,61.5374,8.84773,5.96702
153.21,62.4219,8.95554,6.52259
154.049,62.5229,9.32659,6.30918
154.944,63.1191,9.73275,6.57528
155.79,63.7859,10.0731,6.89566
156.664,64.3275,10.4244,7.08222
157.738,64.5321,10.9483,6.94049
158.799,64.3781,11.4354,6.46562
160.134,65.2432,12.1585,6.97923
161.371,65.4822,12.7544,6.87495
162.483,65.7376,13.2041,6.79122
163.068,66.2144,13.133,6.92127
163.663,66.6666,13.0748,7.02191
164.134,67.382,12.9011,7.36724
164.326,67.4568,12.4719,7.08897
165.38,67.6843,12.8799,6.96862
165.772,68.0071,12.6411,6.94436
166.326,68.2353,12.5669,6.83149
166.792,68.2844,12.413,6.55428
167.35,68.958,12.3543,6.88219
167.805,69.1496,12.1998,6.73759
168.598,68.235,12.3734,5.55138
169.571,67.6492,12.7093,4.73299
170.54,67.7335,13.0248,4.5886
171.241,67.8779,13.0719,4.50802
171.563,68.4914,12.7575,4.87585
171.736,68.5401,12.317,4.69097
172.382,68.7884,12.3462,4.70397
172.986,69.1171,12.3332,4.79264
173.508,69.5408,12.2436,4.96709
174.17,70.2955,12.2905,5.447
175.393,70.5866,12.8675,5.46479
176.636,70.6945,13.4354,5.30809
177.581,70.7491,13.6946,5.10828
177.755,71.1143,13.2112,5.21231
178.207,71.1416,13.0134,4.99122
178.276,71.1708,12.4622,4.78232
178.794,71.4959,12.3617,4.86379
179.717,71.8205,12.6514,4.94101
180.707,71.3725,12.9898,4.28221
180.982,71.1896,12.635,3.90585
181.969,71.5123,12.9716,4.02661
182.599,72.1827,12.9544,4.47127
183.23,73.0828,12.9387,5.11255
184.477,73.3412,13.5071,5.1151
185.117,73.8974,13.4731,5.39993
186.148,74.2184,13.8119,5.44829
187.174,74.5331,14.1302,5.4883
187.402,74.7335,13.6763,5.41817
187.617,74.6812,13.2321,5.1118
188.715,74.2247,13.6461,4.4369
189.157,74.5998,13.4184,4.58214
189.827,75.1353,13.4176,4.87258
190.177,75.3292,13.1134,4.82544
191.148,75.4315,13.4119,4.69366
191.534,75.3974,13.142,4.43894
192.268,75.3392,13.215,4.17336
193.082,75.6214,13.3605,4.24305
193.615,75.6185,13.2325,4.03925
194.16,75.6701,13.1223,3.89676
194.632,76.0484,12.9476,4.07058
195.437,76.3849,13.0967,4.19663
196.085,76.712,13.0902,4.30784
196.189,76.4696,12.5688,3.87389
196.724,77.0393,12.4796,4.23032
197.719,77.0005,12.8314,3.99303
198.153,76.9685,12.6351,3.77347
199.043,77.0764,12.8799,3.69688
199.835,77.7613,13.0196,4.17089
200.261,78.2937,12.8068,4.47782
200.827,79.0795,12.7365,5.01043
201.042,79.3336,12.3365,5.01386
201.335,80.1708,12.0289,5.56978
202.067,80.6756,12.1531,5.78423
202.264,80.9877,11.7643,5.80596
203.074,80.7498,11.9738,5.30533
203.831,80.8862,12.1237,5.18315
203.826,80.965,11.5449,5.0122
203.984,80.0573,11.1478,3.91432
204.389,80.9421,11.0032,4.56745
204.493,81.3728,10.5802,4.75925
204.996,81.4229,10.5554,4.58116
205.509,81.738,10.5411,4.66273
206.129,81.776,10.6293,4.47779
207.427,82.046,11.3565,4.52144
208.033,82.4066,11.3919,4.64896
209.33,82.674,12.0817,4.68211
210.5,83.0371,12.6178,4.80441
211.07,83.6638,12.5608,5.17069
212.2,83.8577,13.0358,5.1094
213.428,84.0609,13.5826,5.05986
214.449,84.197,13.9062,4.94909
215.047,84.6346,13.8139,5.12932
215.703,84.7878,13.7817,5.03146
216.394,85.2193,13.7832,5.20196
217.204,84.8847,13.8976,4.63832
217.588,85.0611,13.6028,4.58571
218.451,85.2588,13.7759,4.55572
219.706,85.483,14.313,4.55236
220.49,86.5239,14.3777,5.32321
221.202,87.6954,14.3712,6.18138
221.737,87.5302,14.1972,5.73182
222.162,87.6058,13.9271,5.53177
223.128,87.7619,14.1827,5.41764
223.673,87.5943,14.0271,5.00198
224.325,88.0484,13.9805,5.1954
224.622,88.5853,13.5993,5.45804
225.27,88.8031,13.5686,5.4058
226.106,88.75,13.7182,5.09926
227.214,89.4886,14.1189,5.55771
228.324,89.8287,14.5011,5.61663
229.366,90.3456,14.8023,5.84044
230.651,90.5256,15.3188,5.73421
231.702,90.6537,15.5888,5.58393
232.443,90.8085,15.5522,5.46595
232.826,90.9068,15.1779,5.30013
233.162,91.244,14.7771,5.36857
233.709,91.398,14.5952,5.2601
234.487,91.5535,14.6413,5.15817
235.104,92.0698,14.532,5.40309
235.483,92.2103,14.203,5.28022
236.074,92.5057,14.0899,5.31
236.881,92.5268,14.1872,5.07833
237.63,92.365,14.2241,4.68431
238.132,92.743,14.0258,4.82051
239.173,92.8914,14.3479,4.73278
240.446,93.1297,14.8749,4.73437
241.878,93.2719,15.5269,4.64478
242.507,93.2226,15.3875,4.37793
243.762,92.8055,15.848,3.77505
244.629,92.4769,15.9188,3.28471
245.589,92.8473,16.0736,3.48008
246.981,93.0362,16.6319,3.4942
247.741,93.0755,16.5638,3.36587
248.418,93.0489,16.4207,3.18115
248.917,92.6406,16.1148,2.64339
248.836,92.9232,15.2751,2.78597
249.363,93.5275,15.05,3.2267
249.908,93.49,14.8539,3.03828
250.662,94.0265,14.8648,3.40276
251.181,93.9982,14.6515,3.2147
251.227,93.9957,14.0012,3.05997
251.917,93.5824,13.9914,2.52321
252.841,93.4112,14.2046,2.24134
253.316,93.2557,13.9811,1.98776
253.535,93.1436,13.5264,1.78728
253.873,93.5458,13.2053,2.08377
254.443,93.1837,13.1202,1.64184
255.51,93.0688,13.5097,1.45505
256.2,93.0251,13.5232,1.34468
256.401,93.1842,13.0727,1.43183
256.791,93.233,12.8228,1.41016
257.044,93.451,12.4556,1.55003
257.495,93.4805,12.292,1.50447
257.499,93.1956,11.7135,1.16318
258.298,92.9516,11.9158,0.876713
258.906,93.2859,11.9274,1.15209
259.717,93.2011,12.1304,1.0171
260.375,93.1098,12.1792,0.882324
260.757,93.359,11.9642,1.0767
261.05,93.7073,11.6747,1.35581
261.594,94.3953,11.6378,1.94367
261.822,95.0005,11.3023,2.42528
262.929,95.1849,11.8159,2.48504
263.341,95.2476,11.6464,2.42677
263.41,95.7858,11.1594,2.82187
263.556,96.3575,10.7688,3.22998
263.568,97.251,10.2706,3.9238
264.085,97.9274,10.273,4.37899
264.921,98.5654,10.5793,4.77617
265.515,98.911,10.6407,4.87744
266.127,99.2701,10.7166,4.98667
267.154,99.2293,11.1822,4.71168
267.63,99.8887,11.103,5.11339
268.202,100.212,11.1187,5.17707
268.792,100.482,11.151,5.18826
269.359,100.566,11.16,5.02201
270.458,101.257,11.6729,5.43853
270.96,101.349,11.5955,5.26802
271.052,101.861,11.1333,5.50369
271.269,102.437,10.8116,5.78892
271.884,103.32,10.8824,6.35135
273.045,104.105,11.4665,6.7944
273.991,104.522,11.8199,6.86827
275.13,104.641,12.3393,6.65486
275.221,104.41,11.8407,6.12085
275.154,105.238,11.216,6.61593
275.833,105.461,11.3285,6.51327
276.983,105.645,11.8812,6.37904
277.762,106.215,12.0568,6.61732
278.834,106.763,12.5013,6.82287
279.413,107.288,12.4573,6.99706
280.114,107.761,12.5319,7.11358
281.239,107.605,13.0043,6.62845
281.712,107.666,12.8359,6.37213
282.532,108.337,13.0051,6.70673
283.088,107.992,12.9158,6.0617
283.418,108.028,12.6168,5.80834
284.186,108.331,12.747,5.82027
285.038,107.907,12.9497,5.1425
285.94,108.172,13.1914,5.15041
286.667,108.646,13.2549,5.35501
287.082,108.733,13.02,5.18412
287.764,108.649,13.0498,4.85828
288.3,108.216,12.9391,4.21814
288.925,108.243,12.9181,4.04386
289.496,108.418,12.8472,4.01775
290.372,109.154,13.0691,4.52517
291.221,109.642,13.2539,4.77351
291.966,110.264,13.3327,5.13663
292.591,110.888,13.2929,5.48471
293.236,111.305,13.2744,5.61962
293.967,111.729,13.3378,5.75555
294.545,111.894,13.2541,5.63927
295.19,111.843,13.2366,5.32319
296.07,112.041,13.4438,5.2594
296.5,112.139,13.2139,5.10293
296.821,112.217,12.8922,4.93435
297.547,112.671,12.9696,5.13133
297.693,112.849,12.4933,5.05669
298.527,112.716,12.6912,4.6913
299.56,112.677,13.0692,4.43141
300.638,112.625,13.4718,4.1725
301.874,112.734,14.005,4.07795
302.696,113.283,14.1204,4.40487
303.874,114.249,14.5677,5.11226
304.686,115.001,14.6469,5.58268
305.824,115.407,15.0313,5.70304
306.904,115.97,15.3427,5.96565
307.566,116.131,15.2424,5.83604
308.005,116.671,14.9368,6.07127
308.548,116.482,14.7438,5.60405
309.063,117.097,14.5323,5.9219
309.653,117.9,14.4031,6.40232
310.26,118.613,14.2958,6.7742
311.176,119.546,14.4866,7.33784
311.682,120.462,14.2802,7.85833
313.09,121.064,14.9373,8.05674
314.076,121.319,15.1643,7.91612
314.763,122.069,15.0972,8.25227
315.53,122.343,15.1078,8.12026
316.189,122.525,15.0168,7.9082
316.928,123.004,15.0055,7.98763
317.445,124.018,14.7847,8.57053
317.844,124.296,14.4618,8.427
319.088,124.559,14.9558,8.27689
319.181,124.949,14.3354,8.25495
319.518,124.66,13.9747,7.58914
320.123,124.578,13.8859,7.1519
320.875,124.55,13.9409,6.78625
321.423,124.262,13.7998,6.19169
322.668,124.472,14.3257,6.09751
323.549,124.982,14.4818,6.29191
324.655,124.986,14.8437,5.99798
325.289,124.827,14.7418,5.56245
326.801,125.252,15.4761,5.70189
327.787,125.641,15.6769,5.8008
329.083,125.645,16.1626,5.52917
329.972,125.704,16.239,5.32335
331.308,125.4,16.7361,4.7828
332.217,124.933,16.8042,4.11328
332.841,124.376,16.5991,3.3905
334.121,124.723,17.0257,3.5591
335.426,125.596,17.4557,4.21752
336.345,125.998,17.5,4.39918
337.302,126.594,17.5771,4.75537
338.483,127.343,17.8639,5.23968
338.964,128.054,17.473,5.66553
339.365,129.217,17.0252,6.49934
339.547,129.616,16.3912,6.56984
339.532,129.675,15.5994,6.31415
339.917,129.194,15.2257,5.55852
340.593,129.425,15.1446,5.51471
341.613,129.778,15.3935,5.58759
342.188,129.993,15.2093,5.52642
342.74,130.349,15.0111,5.60228
343.164,131.101,14.7017,6.04956
343.47,131.973,14.2953,6.58949
344.073,132.372,14.1893,6.65472
344.846,132.467,14.25,6.42953
345.209,132.445,13.9183,6.10368
346.096,132.466,14.0993,5.83488
346.745,132.787,14.0463,5.86211
347.788,133.409,14.3688,6.1747
348.304,134.242,14.1777,6.67153
349.095,134.626,14.2548,6.7186
349.798,134.487,14.2456,6.26897
351.107,134.781,14.8114,6.2505
351.522,134.813,14.503,5.98414
352.001,135.166,14.2701,6.03549
353.361,135.572,14.8823,6.13452
354.388,135.653,15.1507,5.92042
355.271,135.94,15.2692,5.91128
355.689,135.853,14.9423,5.54878
356.376,136.251,14.8848,5.66333
357.122,136.295,14.8867,5.43652
357.507,136.647,14.5458,5.51274
358.517,137.379,14.8143,5.94536
359.153,137.913,14.7149,6.1701
359.589,138.342,14.431,6.2835
360.189,139.003,14.316,6.61292
360.773,139.685,14.1904,6.94524
361.242,140.562,13.9629,7.44772
362.4,140.39,14.3981,6.93186
362.956,140.403,14.2435,6.61602
363.65,141.198,14.2257,7.0555
364.677,141.27,14.5255,6.78971
365.277,141.543,14.4057,6.72651
365.96,141.554,14.3705,6.41806
366.471,141.749,14.174,6.29869
366.966,142.033,13.9706,6.26919
367.785,142.4,14.0851,6.31969
368.184,142.586,13.7955,6.19695
369.403,142.158,14.2976,5.49743
369.192,142.428,13.4201,5.49276
369.756,142.742,13.318,5.52988
370.499,142.478,13.3913,5.01779
371.473,142.798,13.68,5.08369
372.349,143.335,13.8622,5.3512
373.676,143.136,14.4627,4.90899
374.677,143.916,14.7263,5.41611
375.564,143.759,14.869,5.01025
376.149,144.252,14.7186,5.23985
377.004,144.403,14.8316,5.1352
377.128,144.601,14.2463,5.07919
377.927,144.679,14.3288,4.9129
378.931,144.766,14.601,4.76216
379.777,144.277,14.7108,4.07341
380.295,144.155,14.5043,3.764
380.998,144.324,14.484,3.74602
381.471,144.655,14.2461,3.88223
382.337,144.624,14.391,3.66936
382.797,144.41,14.1454,3.29192
384.294,144.437,14.8942,3.16211
384.89,144.671,14.7524,3.23364
385.673,145.213,14.7958,3.59397
386.025,145.269,14.4281,3.47673
386.415,145.057,14.1144,3.11093
387.765,144.737,14.7248,2.66093
388.634,144.649,14.8508,2.45078
389.171,144.923,14.6556,2.59415
389.612,145.539,14.3791,3.05598
390.026,146.022,14.0904,3.36822
390.459,146.448,13.8331,3.61241
390.809,146.261,13.5094,3.26421
391.375,146.855,13.4058,3.67299
391.969,147.009,13.333,3.64457
392.92,147.469,13.6022,3.9079
393.643,147.909,13.6434,4.13914
394.13,148.141,13.4586,4.16296
395.062,148.546,13.7039,4.35005
395.514,148.485,13.483,4.08549
395.927,148.09,13.2355,3.51748
396.48,148.006,13.1317,3.27176
397.1,148.009,13.0978,3.1193
398.284,148.087,13.5988,3.04518
399.141,147.746,13.7672,2.5778
400.106,147.655,14.0291,2.36927
401.346,147.739,14.5396,2.33657
401.986,147.932,14.4569,2.40921
402.256,148.13,14.0277,2.4824
403.319,147.482,14.3707,1.75085
404.098,148.204,14.4282,2.3523
404.325,148.474,13.9591,2.49651
404.738,148.371,13.689,2.28069
405.49,149.702,13.7528,3.43369
406.371,150.849,13.9366,4.35805
407.007,151.568,13.8787,4.83363
407.906,151.434,14.0736,4.47729
408.241,151.935,13.7237,4.74037
408.81,152.409,13.6126,4.96511
409.328,153.023,13.4585,5.31146
410.132,153.608,13.5828,5.6144
410.997,154.244,13.7588,5.95092
412.074,154.32,14.1274,5.74068
412.158,153.839,13.5375,5.01285
412.58,154.264,13.2965,5.17774
413.188,154.216,13.2427,4.88738
413.565,153.98,12.9716,4.43236
414.27,153.633,13.0258,3.89257
415.232,153.816,13.3204,3.8816
416.466,154.245,13.8581,4.10493
417.789,154.548,14.456,4.19748
418.401,154.588,14.3503,4.03641
419.105,154.887,14.3375,4.12811
419.599,155.628,14.1261,4.63525
420.055,156.716,13.8892,5.44647
420.703,156.985,13.8455,5.44401
421.376,157.449,13.8271,5.62512
421.979,158.054,13.7436,5.93209
422.993,158.87,14.0526,6.42453
423.809,158.907,14.1604,6.1548
424.635,159.464,14.2726,6.39097
425.971,159.763,14.8619,6.3722
427.143,160.217,15.2685,6.5001
428.363,160.174,15.7014,6.15159
429.1,160.884,15.6556,6.53289
429.752,161.332,15.5323,6.64827
430.816,162.136,15.8043,7.09526
431.674,162.587,15.8688,7.18622
431.917,162.573,15.3473,6.83193
432.123,162.916,14.8149,6.83358
432.401,163.169,14.3765,6.74994
432.962,163.079,14.2269,6.3447
433.299,163.955,13.8719,6.87383
433.32,164.181,13.2346,6.76251
434.057,164.155,13.3057,6.41739
434.829,163.825,13.4068,5.80041
435.32,163.476,13.2371,5.19483
436.224,163.359,13.4661,4.83782
437.059,163.529,13.6198,4.76895
437.433,164.072,13.329,5.05844
438.033,164.773,13.2651,5.48282
438.651,165.55,13.223,5.95975
439.644,166.019,13.5369,6.12117
440.087,166.046,13.3153,5.85659
440.225,166.368,12.8156,5.88469
440.256,166.317,12.2372,5.55764
440.755,165.843,12.1306,4.84471
441.203,166.057,11.9806,4.81805
441.406,166.588,11.6051,5.09307
441.825,166.653,11.4521,4.91288
442.308,166.63,11.3666,4.65818
442.88,166.615,11.3708,4.42386
443.066,166.911,11.0078,4.49472
443.157,166.703,10.5728,4.08462
443.606,167.139,10.4968,4.30441
444.168,167.554,10.5325,4.49338
445.24,167.805,11.0488,4.51828
445.708,167.908,10.9691,4.40195
446.391,168.34,11.0966,4.60263
447.265,168.713,11.3994,4.73826
447.96,168.764,11.518,4.56209
448.565,168.841,11.5456,4.41834
449.194,169.267,11.5946,4.61277
449.953,169.771,11.764,4.87248
450.38,170.339,11.6114,5.17945
451.344,170.723,11.9747,5.29836
451.58,170.888,11.6311,5.20355
452.002,171.111,11.4799,5.16776
452.796,171.079,11.6879,4.89276
453.689,171.531,11.981,5.08968
454.731,171.951,12.4006,5.24665
456.114,172.301,13.1237,5.32947
457.023,172.668,13.3637,5.42505
457.664,173.226,13.3381,5.69608
458.36,174.019,13.3656,6.17774
459.104,174.151,13.437,6.01044
460.232,173.961,13.8689,5.5452
460.833,173.08,13.7821,4.44766
461.121,173.109,13.4013,4.26474
461.437,172.694,13.0661,3.66855
462.107,173.041,13.0815,3.82355
462.812,173.212,13.1299,3.80443
463.856,172.999,13.4976,3.42282
464.875,173.601,13.8232,3.83095
465.22,173.878,13.4958,3.91212
466.404,174.398,13.9782,4.2193
467.281,174.72,14.147,4.32442
468.259,174.94,14.4036,4.32875
468.674,174.742,14.1139,3.93563
469.009,174.802,13.7626,3.80544
469.598,175.087,13.6686,3.89604
470.458,175.645,13.8361,4.2403
471.203,176.517,13.8863,4.86548
472.098,177.012,14.0769,5.10416
472.416,177.1,13.7109,4.94539
472.853,177.729,13.4755,5.30724
473.386,177.89,13.3418,5.20825
473.838,178.009,13.1381,5.0749
473.701,178.227,12.3862,5.04102
474.345,178.133,12.4092,4.71265
474.653,177.647,12.1128,4.02833
475.395,177.999,12.2422,4.17179
475.716,177.961,11.9659,3.93715
476.195,178.47,11.8532,4.23365
476.241,178.938,11.3353,4.47617
476.734,179.103,11.2653,4.42096
477.876,179.318,11.8139,4.41472
479.313,179.583,12.6154,4.45664
